Date,b0,b1,b2,b3,t1,t2
1998-01-27,6.31997,-2.95096,-0.11133,-0.60186,3.17303,2.00964
1998-01-28,6.30025,-2.92775,-0.08854,-0.56248,3.18552,2.30161
1998-01-29,6.35075,-2.98501,-0.34714,0.22134,3.77399,5.27765
1998-01-30,7.58378,-4.19448,-2.27257,-3.69818,2.44357,13.82633
1998-02-02,6.34847,-2.92529,-1.8178,-1.51386,1.4863,3.63465
1998-02-03,7.10569,-3.75094,2.82053,-3.0434,7.90656,20.12264
1998-02-04,6.90384,-3.52486,3.96786,-3.74518,6.83091,9.48871
1998-02-05,6.35871,-3.01628,0.18161,-1.31963,2.62404,2.58856
1998-02-06,6.59764,-3.26084,4.21192,-3.73452,5.51183,6.58334
1998-02-09,7.02422,-3.71762,-0.14714,-1.77314,4.04249,16.78753
1998-02-10,6.29385,-3.0079,-0.97515,0.05839,2.75431,1.58966
1998-02-11,6.53937,-3.26261,0.70587,-0.97574,4.28043,6.50768
1998-02-12,6.19422,-2.92414,0.15898,-1.38846,2.51163,3.19191
1998-02-13,6.16593,-2.90816,0.21594,-1.35354,2.59591,3.3447
1998-02-16,6.38806,-3.11286,-1.17627,-1.67184,1.85515,5.1393
1998-02-17,6.21332,-2.93883,1.25325,-1.9075,3.46471,4.19403
1998-02-18,6.4931,-3.26579,-0.21912,-0.92288,3.60617,8.92129
1998-02-19,6.16861,-2.92218,0.20655,-0.81668,3.18389,4.16079
1998-02-20,6.87868,-3.60227,-1.4391,-2.55899,2.1696,8.86617
1998-02-23,6.15359,-2.8521,-0.06659,-0.36445,3.56595,4.41094
1998-02-24,6.19882,-2.91236,-0.01584,-0.57131,3.41251,4.38188
1998-02-25,6.22753,-2.93537,0.02036,-0.72066,3.17643,4.62747
1998-02-26,6.15828,-2.83735,-0.03349,-0.72458,3.15776,4.26988
1998-02-27,6.13457,-2.78855,0.13431,-0.67502,3.36118,3.92625
1998-03-02,6.46699,-3.1259,1.0895,-1.03832,5.21005,10.25993
1998-03-03,6.53487,-3.15699,-1.46229,-1.91141,1.95666,6.24907
1998-03-04,6.70494,-3.33467,0.25253,-1.69482,3.62103,8.45051
1998-03-05,6.63265,-3.24096,-0.97251,-1.20134,2.63437,7.34444
1998-03-06,7.0992,-3.68642,4.05678,-4.31126,7.09199,10.35946
1998-03-09,6.33236,-2.95731,-1.30462,-1.0906,2.0711,5.80572
1998-03-10,6.6155,-3.17018,-1.97073,-2.35152,1.67569,6.58162
1998-03-11,6.3017,-2.8795,-1.64245,-1.21259,2.04523,7.00108
1998-03-12,6.2356,-2.84585,-1.26966,-1.06783,2.16236,6.89205
1998-03-13,6.73479,-3.29667,-1.9996,-2.68155,1.91867,8.06566
1998-03-16,6.16646,-2.7921,0.73766,-0.89946,4.15363,5.1518
1998-03-17,6.13112,-2.74004,0.44485,-0.62587,4.26352,5.26413
1998-03-18,6.73725,-3.35331,3.74131,-4.18548,6.33472,9.00688
1998-03-19,6.15573,-2.73704,0.69242,-0.89129,4.20761,5.45327
1998-03-20,6.13255,-2.67125,0.07042,-1.44908,2.74569,4.43752
1998-03-23,6.0529,-2.51771,-1.5706,-3.0023,0.74991,2.68009
1998-03-24,6.26164,-2.81569,1.30799,-2.03737,3.88613,5.44008
1998-03-25,6.03967,-2.40895,-1.9888,-3.04983,0.71963,2.80526
1998-03-26,6.06146,-2.61975,-0.99868,0.26148,3.22853,1.95012
1998-03-27,6.00239,-2.54095,-0.46786,-1.02784,2.31014,3.93692
1998-03-30,6.04665,-2.6023,-0.09643,-0.1755,3.88268,18.23378
1998-03-31,6.3094,-2.9083,-0.86978,-2.52882,1.37173,4.28586
1998-04-01,6.56618,-3.08732,1.13677,-2.09622,4.40975,9.24582
1998-04-02,6.68705,-3.23336,0.24641,-2.88224,2.6555,6.13546
1998-04-03,5.92678,-2.45371,-0.34444,-0.89371,2.26069,4.35249
1998-04-06,5.79407,-2.29626,-0.52517,0.21867,3.08512,1.94945
1998-04-07,6.15091,-2.64188,0.09569,-1.64338,2.71643,5.5984
1998-04-08,6.07819,-2.54398,0.17816,-1.60489,2.60057,4.59046
1998-04-09,6.34211,-2.8638,0.05981,-2.29067,2.4691,5.80718
1998-04-14,6.37777,-2.88391,-0.27372,-2.70384,1.82725,4.59036
1998-04-15,6.52623,-2.99389,-1.45389,-3.29107,1.33505,5.96595
1998-04-16,6.45097,-2.97876,0.98309,-3.1589,2.59908,5.82908
1998-04-17,6.04238,-2.53442,0.3753,-1.74234,2.42597,4.51502
1998-04-20,6.45403,-2.96541,0.43964,-2.29976,3.0955,8.00096
1998-04-21,6.02518,-2.52009,0.17446,-1.69191,2.06583,4.29373
1998-04-22,6.37048,-2.86061,-0.01759,-1.81286,2.58499,6.49247
1998-04-23,6.14582,-2.58436,0.51138,-1.60623,2.80342,4.21994
1998-04-24,6.57621,-3.0773,-0.57364,-2.60816,2.14395,6.91123
1998-04-27,6.3239,-2.81234,-0.01804,-1.66261,2.64051,6.24108
1998-04-28,7.20473,-3.70194,-0.79433,-3.57119,2.39339,8.74972
1998-04-29,6.96013,-3.46205,0.90628,-3.35939,3.34007,7.25657
1998-04-30,6.68868,-3.17537,0.83535,-2.2653,3.34444,7.50667
1998-05-04,6.18013,-2.65052,0.55921,-1.71627,2.4736,4.3506
1998-05-05,6.63847,-3.11919,1.39539,-3.23442,3.07122,5.72247
1998-05-06,6.57222,-3.03839,-0.68868,-2.50947,1.82032,5.91258
1998-05-07,6.15741,-2.68462,-0.483,-2.11737,1.35673,3.95629
1998-05-08,6.05489,-2.53153,0.18085,-1.55569,2.10852,3.03079
1998-05-11,6.14602,-2.35809,-0.00208,-0.70171,4.54855,0.36226
1998-05-12,6.06007,-2.52233,-0.42023,0.32748,3.13183,1.95486
1998-05-13,6.02567,-2.49129,-0.40317,0.25657,3.14328,1.95217
1998-05-14,6.29813,-2.80016,-0.2905,0.89012,5.20199,2.31755
1998-05-15,6.06057,-2.55352,-0.88007,-0.60382,1.90818,4.54001
1998-05-18,7.12472,-3.62629,0.81319,-3.07999,3.85042,9.61131
1998-05-19,6.16309,-2.66403,-0.40873,-0.94495,2.25044,5.35734
1998-05-20,6.27842,-2.81575,-0.1613,-2.04826,1.82907,3.70512
1998-05-22,6.46194,-2.97545,-0.32919,-2.42089,2.08944,5.55048
1998-05-25,6.45051,-2.95464,0.27621,-2.27897,2.59128,5.54498
1998-05-26,6.32362,-2.83354,-0.06697,-2.12094,2.28771,5.31202
1998-05-27,6.2874,-2.86604,0.36804,-2.81136,1.94748,4.35318
1998-05-28,6.40034,-2.99152,-0.0438,-2.38251,2.21268,5.03125
1998-05-29,6.50554,-3.10069,1.22881,-2.18514,4.11421,7.78009
1998-06-02,7.14363,-3.75329,1.51944,-4.55505,3.72532,8.15933
1998-06-03,6.13641,-2.77779,-0.2987,-2.21352,1.59736,4.02776
1998-06-04,6.19495,-2.85836,-0.76988,-2.49689,1.30253,4.18507
1998-06-05,6.21684,-2.87337,0.77995,-2.89541,1.91386,4.01168
1998-06-08,6.21858,-2.89372,-0.04548,-2.79421,1.52179,4.29583
1998-06-09,6.18984,-2.85765,-0.00229,-2.71265,1.49172,4.04725
1998-06-10,6.16793,-2.82345,0.00327,-2.7052,1.52168,4.15134
1998-06-12,5.93984,-2.65351,-0.00287,-2.76014,1.20154,3.11898
1998-06-15,5.93827,-2.68741,0.0253,-2.94872,1.16189,3.01722
1998-06-16,5.8673,-2.70679,0.01866,-2.98716,0.92474,2.5612
1998-06-17,5.92745,-2.73666,6.9e-4,-2.96414,1.00179,2.74478
1998-06-18,5.94487,-2.78721,-0.00227,-2.96371,0.93971,2.66487
1998-06-19,5.96085,-2.79262,7.1e-4,-3.01163,0.94907,2.69587
1998-06-22,5.86447,-2.72157,0.00275,-2.9803,0.87935,2.58442
1998-06-23,5.90727,-2.72727,0.0018,-3.02036,0.92624,2.64439
1998-06-24,5.92202,-2.72936,0.00447,-3.00227,0.99972,2.82357
1998-06-25,5.91944,-2.73649,0.0017,-3.0707,0.97551,2.68244
1998-06-26,5.93673,-2.76111,0.02276,-3.18789,0.95878,2.53749
1998-06-29,5.90714,-2.73876,-0.01851,-3.24166,0.9175,2.46907
1998-06-30,5.71431,7.44496,-15.90274,-4.08774,0.1212,1.50116
1998-07-01,5.92813,-2.7809,0.22795,-3.27507,0.95409,2.42487
1998-07-02,5.66191,8.53245,-17.03949,-4.08118,0.11341,1.44435
1998-07-03,5.8613,-2.69349,-0.01113,-3.17717,0.9065,2.40651
1998-07-06,5.60487,9.11907,-17.49509,-4.14779,0.10824,1.42213
1998-07-07,5.61837,5.44087,-13.25157,-4.10935,0.11949,1.45437
1998-07-08,5.61046,5.23709,-12.97154,-4.1058,0.1189,1.41552
1998-07-09,5.84661,-2.61786,0.06047,-3.11214,1.01427,2.45637
1998-07-10,6.03534,-2.67739,0.01939,-2.58875,1.81233,3.90927
1998-07-13,6.02027,-2.66164,-0.00288,-2.7597,1.63007,3.5986
1998-07-14,6.30169,-2.91303,-0.00531,-2.67165,2.28152,5.23566
1998-07-15,6.33846,-2.95142,-1.7e-4,-2.67913,2.35824,5.48007
1998-07-16,6.18176,-2.83192,0.31602,-2.68024,2.09933,4.37858
1998-07-17,6.16834,-2.77089,0.15003,-2.06171,2.69975,5.27698
1998-07-20,6.26435,-2.89088,0.55447,-2.49992,2.7741,5.01435
1998-07-21,6.09797,-2.72477,0.10734,-2.5697,1.95313,4.20198
1998-07-22,6.00618,-2.63575,0.02302,-2.73356,1.60659,3.44809
1998-07-23,6.36557,-2.92428,-0.29324,-2.49376,2.50198,6.1648
1998-07-24,6.20959,-2.751,-0.35435,-1.83164,2.70753,6.67731
1998-07-27,6.15669,-2.70244,-0.11656999999999999,-2.04133,2.62465,5.91847
1998-07-28,6.42455,-3.00577,0.10225,-2.96614,2.44356,6.30927
1998-07-29,6.02108,-2.62534,0.57139,-3.08971,1.77968,3.69264
1998-07-30,6.16155,-2.77584,0.18328,-2.56742,2.1879,4.59637
1998-07-31,6.17684,-2.77547,0.4682,-2.56999,2.55086,5.02364
1998-08-03,6.7614,-3.33597,-0.49622,-3.57937,2.48371,7.53529
1998-08-04,6.1649,-2.77518,-0.15561,-2.89542,1.87907,4.73788
1998-08-05,5.96524,-2.59607,0.41215,-2.87838,1.85912,3.65212
1998-08-06,5.91293,-2.54755,-0.0024,-2.87616,1.47258,3.36062
1998-08-07,6.01285,-2.63144,0.68977,-2.9412,2.24285,4.02001
1998-08-10,5.95843,-2.51284,0.52616,-1.39375,4.15211,6.00786
1998-08-11,5.60434,-2.18037,1.69691,0.26932,10.53898,1.35766
1998-08-12,6.24391,-2.81731,1.3557,-2.41081,5.40085,6.8155
1998-08-13,5.97254,-2.57461,1.35423,-3.74223,2.43763,3.52394
1998-08-14,5.71427,-2.27897,-0.33789,-0.26562,3.91427,3.67471
1998-08-17,5.74758,-2.43854,2e-4,-3.70976,1.04278,2.50538
1998-08-18,5.81923,-2.54818,-0.86511,0.44848,3.90387,0.44225
1998-08-19,5.40189,-1.94446,3.078,-0.49858,13.56867,27.7485
1998-08-20,6.24928,-2.80862,0.10725,-0.3298,7.42534,9.53132
1998-08-21,5.92383,-2.49695,-0.41168,-2.29128,2.74364,4.69611
1998-08-24,5.91351,-2.88845,0.40186,1.24263,6.8322,0.31629
1998-08-25,6.17859,-2.73775,-1.50685,-0.92356,4.16208,4.20061
1998-08-26,2.07319,1.35039,-6.73165,16.34045,19.79913,24.05909
1998-08-27,6.52964,-3.13321,-1.23192,0.36896,8.52315,7.73968
1998-08-28,6.13885,-2.71484,0.02241,-0.8031,8.49528,2.18654
1998-08-31,2.91073,0.52878,7.92813,-0.56202,26.66613,1.5245
1998-09-01,6.34762,-2.87642,-0.10615,-0.94558,8.55382,1.71092
1998-09-02,6.04993,-2.64447,1.74885,-3.8676,3.56034,3.48217
1998-09-03,5.93887,-2.52647,-0.17152,-1.67261,4.12259,3.33015
1998-09-04,6.02307,-2.59017,-0.31506,-1.82317,3.96277,3.64853
1998-09-07,5.94697,-2.48491,-0.01688,-1.78836,4.56542,3.21485
1998-09-08,6.02986,-2.59147,0.08737,-1.40368,5.36399,3.19868
1998-09-09,5.4310600000000004,-1.94468,3.24271,-0.98073,17.50696,2.15605
1998-09-10,6.18436,-2.69129,-0.00762,-1.52832,7.61717,2.51864
1998-09-11,5.9184,-2.44165,11.18746,-14.18346,3.87655,3.66873
1998-09-14,6.57508,-3.09545,-1.01006,-1.02093,8.58768,2.05703
1998-09-15,6.36826,-2.91293,-1.05665,-1.06291,7.21694,2.50975
1998-09-16,6.51952,-3.01211,-1.80096,-4.58928,1.90123,5.6237
1998-09-17,5.93321,-2.44181,-2.62962,-10.27023,4.30943,0.00132
1998-09-18,6.53551,-3.4613,1.1e-4,1.10954,12.22206,0.31249
1998-09-21,6.29533,-2.80921,-1.48083,-0.62822,8.23646,2.40489
1998-09-22,6.45043,-2.9707,-1.55147,-4.21004,2.38692,6.73198
1998-09-23,6.48549,-3.02353,-1.93415,-1.71406,4.54454,9.0794
1998-09-24,7.0068,-3.9013,-0.00131,1.02397,13.90996,0.25976
1998-09-25,6.72639,-3.2028,-2.42513,-4.29922,2.3179,6.64046
1998-09-28,7.21877,-3.70262,-1.0504,-0.95233,12.70974,1.89136
1998-09-29,6.72356,-3.74702,-0.09434,1.4144,11.40187,0.26391
1998-09-30,6.59839,-3.34715,-2.24797,0.83769,6.89887,0.14107
1998-10-01,6.83346,-3.24971,-2.34166,-1.07926,8.82946,1.54696
1998-10-02,6.93484,-3.34393,-2.12851,-1.37802,9.9451,1.65536
1998-10-05,7.31981,-3.71035,-2.35707,-1.29691,11.34302,1.42579
1998-10-06,7.64783,-4.07378,-2.2559,-1.25288,13.63089,1.46639
1998-10-07,6.97506,-3.92376,0.00772,1.23791,15.82813,0.19086
1998-10-08,7.83236,-4.23544,-4.0558,-8.00332,1.79426,8.46925
1998-10-09,6.55002,-2.91639,-0.0018,-1.53303,9.90753,0.9769
1998-10-12,8.18737,-4.71696,-4.2422,-7.12933,1.98019,9.81021
1998-10-13,6.65795,-3.17821,-0.01525,-0.96005,10.40268,1.23614
1998-10-14,6.69497,-3.20578,-0.00474,-0.99652,10.64686,1.51512
1998-10-15,6.88003,-3.44847,-0.00127,-0.85653,12.57098,1.70051
1998-10-16,7.04833,-3.63677,-0.53322,-1.13468,10.70082,1.86692
1998-10-19,7.05536,-3.62591,-1.49589,-1.22745,7.87084,1.88698
1998-10-20,2.93202,0.4922,9.40891,-1.23607,30,2.01692
1998-10-21,7.2123,-3.78793,-0.03742,-0.92996,13.18974,1.63218
1998-10-22,7.71525,-4.29947,-0.05283,-0.88912,15.92925,1.52364
1998-10-23,7.69277,-4.20994,-0.00331,-1.16381,16.13537,1.52311
1998-10-26,7.91522,-4.4197,-3.73083,-6.35762,2.07761,7.73715
1998-10-27,8.10431,-4.56234,-0.00488,-1.30072,18.17506,1.45917
1998-10-28,8.22769,-4.63162,-1.62414,-1.41718,13.55231,1.38861
1998-10-29,8.06675,-4.52883,-0.00313,-1.34464,18.28776,1.43017
1998-10-30,8.18544,-4.64406,-0.90644,-1.31829,15.95373,1.36985
1998-11-02,8.20866,-4.67727,-3.99191,-7.69403,1.89334,8.12082
1998-11-03,8.00189,-4.45764,0.00192,-1.20491,18.07531,1.38438
1998-11-04,7.1947,-4.28329,-3.8e-4,1.62846,11.14761,0.19334
1998-11-05,8.21366,-4.66434,-0.85141,-1.10035,16.09858,1.43753
1998-11-06,7.33589,-4.35014,5.1e-4,1.42165,11.92632,0.18217
1998-11-09,7.17326,-4.08523,0.01739,1.12697,11.16722,0.18555
1998-11-10,7.57389,-4.53086,0.00458,1.24781,13.45332,0.18452
1998-11-11,7.4621,-4.38886,-8.1e-4,1.21345,13.00853,0.16402
1998-11-12,8.17787,-4.64631,-1.78934,-0.89167,13.5269,1.29029
1998-11-13,7.78827,-4.66684,-8.6e-4,1.04442,15.56965,0.1649
1998-11-16,7.60544,-4.44369,-0.00579,1.07107,14.72132,0.16168
1998-11-17,7.46085,-4.33236,-1.7009,1.20575,9.25331,0.15336
1998-11-18,7.66898,-4.05137,-2.83731,-1.02797,9.17106,1.13641
1998-11-19,7.56953,-3.99884,-2.70466,-0.96966,9.17349,1.29991
1998-11-20,7.33409,-3.76071,-2.54461,-0.95167,9.05889,1.3835
1998-11-23,6.80014,-3.69991,-2.17008,1.1807,6.9368,0.15815
1998-11-24,7.09949,-3.53953,-1.73119,-1.37501,9.50263,1.44238
1998-11-25,6.9011,-3.37725,-1.73317,-1.31095,8.45614,1.42986
1998-11-26,6.67929,-3.2273,-0.05785,-1.30969,12.57006,1.59509
1998-11-27,6.74662,-3.3295,-3.35908,-4.35655,2.00143,7.56255
1998-11-30,6.333,-2.90358,-0.00856,-1.32776,11.03399,1.70346
1998-12-01,6.58399,-3.20675,0.51552,-1.19475,14.70598,1.90282
1998-12-02,6.79316,-3.44921,-0.11021,-1.10178,13.41966,1.93829
1998-12-03,6.51618,-3.1937,-5.6e-4,-1.3989,11.31993,2.2202
1998-12-04,6.20363,-3.00321,7.9e-4,-1.27537,9.0385,2.417
1998-12-07,6.39097,-3.15649,0.28786,-1.12138,12.12055,2.16909
1998-12-08,6.34594,-3.11288,-1.12518,-0.9642,7.93241,2.14317
1998-12-09,6.08111,-2.85634,-0.09345,-1.35795,9.1062,2.35562
1998-12-10,6.05582,-2.84275,-1.09032,-1.09381,7.35882,2.00558
1998-12-11,5.85186,-2.65443,-1.52827,-1.04718,5.64637,1.9583
1998-12-14,5.94793,-2.7576,-2.05087,-0.65326,5.15805,1.39821
1998-12-15,5.9063,-2.7467,-1.64127,-0.89265,5.0691,2.02103
1998-12-16,5.87665,-2.74474,-1.6565,-0.94292,4.48073,2.35328
1998-12-17,5.87867,-2.87286,-1.46045,-1.30495,3.84826,3.84825
1998-12-18,5.91734,-2.94503,-1.40595,-1.25717,4.06714,4.05639
1998-12-21,5.73029,-2.80632,0.00112,-5.61505,1.11816,2.68061
1998-12-22,6.0284,-3.00166,-1.91659,-0.95356,3.89737,3.89752
1998-12-23,6.03308,-3.01751,-1.02127,-1.82881,3.85057,3.84999
1998-12-28,6.04956,-2.99342,-2.05344,-0.93527,3.78908,3.79035
1998-12-29,6.11535,-3.11504,-1.56475,-1.18699,4.2038,4.20832
1998-12-30,7.78789,-4.78614,-3.74671,-4.74901,4.59864,30
1999-01-04,5.78285,-3.13371,-2.75454,0.9726,3.72155,0.53906
1999-01-05,5.76192,-2.78764,-1.08234,-1.8114,3.75554,3.75588
1999-01-06,5.68974,-2.67895,-1.1634,-3.80715,1.73524,3.67255
1999-01-07,5.70144,-2.60532,-2.98385,-0.37953,3.62482,0.49055
1999-01-08,5.91991,-2.81573,-2.16333,-4.38877,1.43667,4.17594
1999-01-11,5.92879,-2.79163,-2.43571,-0.92272,4.6538,1.14192
1999-01-12,6.08645,-2.98058,-2.32165,-4.50532,1.43551,4.23872
1999-01-13,6.11467,-3.02553,-2.59874,-3.9409,1.88248,5.02631
1999-01-14,6.38016,-3.2852,-2.00414,-1.25142,6.6279,1.47712
1999-01-15,6.3577,-3.27924,-2.08268,-1.25395,6.72735,1.3387
1999-01-18,6.3271,-3.26935,-1.62995,-1.33772,7.08557,1.43093
1999-01-19,6.23245,-3.22117,-1.59216,-1.29159,6.84479,1.49662
1999-01-20,6.35407,-3.31875,-1.46738,-1.26663,7.62927,1.34981
1999-01-21,6.11065,-3.054,-1.90089,-1.18604,6.17393,1.1532
1999-01-22,6.09847,-3.00945,-2.10653,-1.25351,6.19249,1.08998
1999-01-25,6.07039,-3.01644,-2.10623,-1.2324600000000001,6.0121,1.1895
1999-01-26,4.0398,-0.98333,6.33245,-1.42228,30,1.40486
1999-01-27,6.09377,-3.02275,-1.62809,-1.28807,6.7858,1.38044
1999-01-28,6.05209,-3.02847,-1.35044,-1.30561,6.86894,1.58098
1999-01-29,6.09498,-3.09092,-2.63586,-4.26975,1.72806,5.21071
1999-02-01,5.99169,-3.47576,-1.84725,1.16641,5.44926,0.19219
1999-02-02,6.02752,-3.47418,-1.97773,1.06546,5.23175,0.18807
1999-02-03,6.29179,-3.30425,-1.68634,-0.87696,6.6725,1.57716
1999-02-04,6.28269,-3.31558,-1.82495,-0.7776,6.15561,1.54621
1999-02-05,6.07658,-3.58715,1.55099,1.19955,12.68265,0.20485
1999-02-08,6.24818,-3.745,0.04872,1.24572,8.62539,0.1985
1999-02-09,6.41579,-3.43938,-1.38556,-0.70446,7.69431,1.26952
1999-02-10,6.5233,-3.56012,0.84189,-0.82241,15.02714,1.5363
1999-02-11,5.89036,-2.95763,-0.08732,-1.35986,6.55795,2.59051
1999-02-12,6.51654,-3.56327,-0.14098,-0.93512,11.10394,1.75034
1999-02-15,6.4627,-3.49483,0.29596,-0.88675,10.94582,1.45727
1999-02-16,6.2826,-3.36689,-0.63161,-0.90424,7.11749,2.01923
1999-02-17,6.50903,-3.60182,8e-5,-0.61965,9.97407,1.46916
1999-02-18,6.37899,-3.51437,-0.59157,-0.62759,7.92249,1.78555
1999-02-19,6.28429,-3.41041,-0.0039,-0.66953,8.96508,1.55344
1999-02-22,6.40064,-3.49713,0.01063,-0.81188,9.48172,1.45361
1999-02-23,6.4553,-3.53462,0.0014,-0.87402,10.44836,1.44362
1999-02-24,6.42618,-3.50359,-6.7e-4,-0.83854,10.11486,1.52281
1999-02-25,6.66692,-3.69968,-2.83145,-4.79161,1.77573,6.16393
1999-02-26,5.94705,-3.25373,2.7407,0.80771,14.39787,0.1206
1999-03-01,6.70251,-3.67743,3.1e-4,-0.66931,10.79984,1.23274
1999-03-02,6.76546,-3.73059,0.00257,-0.47634,10.38996,1.1476
1999-03-03,6.8396,-3.78458,-3.5e-4,-0.59636,11.04903,1.14009
1999-03-04,6.87362,-3.81481,-2.6176,-4.72553,1.68274,5.61448
1999-03-05,6.87663,-3.807,-3.05249,-4.32748,1.84025,6.39277
1999-03-08,2.02175,1.09708,10.60429,-1.07331,28.75039,1.25176
1999-03-09,6.73389,-3.62782,-1.11103,-1.20244,6.97116,1.39504
1999-03-10,6.75585,-3.63821,-0.0369,-1.27995,9.68618,1.27571
1999-03-11,6.63961,-3.53189,0.0018600000000000001,-1.3378,9.07798,1.31007
1999-03-12,6.50207,-3.44405,-5.1e-4,-1.4632,8.53689,1.54979
1999-03-15,6.68738,-3.65104,0.00239,-1.27202,9.56965,1.46167
1999-03-16,6.89393,-4.01696,-1.02002,-1.10191,6.66781,6.40549
1999-03-17,6.65024,-3.66843,0.47457,-1.03894,11.55546,1.42774
1999-03-18,6.60394,-3.66588,-0.00345,-1.0662,9.713,1.63512
1999-03-19,6.40375,-3.99933,1.21675,1.30468,10.90632,0.22383
1999-03-22,6.52513,-3.56805,0.01565,-1.1744,8.693,1.78754
1999-03-23,6.8641,-3.91083,-3.23546,-3.66347,2.28026,7.40777
1999-03-24,6.46218,-3.50106,0.00183,-1.20718,8.32327,1.6614
1999-03-25,6.85063,-3.8913,-3.49215,-3.72706,2.18431,7.1301
1999-03-26,6.55723,-3.54946,0.00228,-1.41193,8.65455,1.54911
1999-03-29,6.51751,-3.53659,0.02039,-1.55436,7.68,1.62461
1999-03-30,6.21735,-3.49618,-3.2645,8.78855,3.14432,0.00733
1999-03-31,6.49658,-3.59138,-0.00267,-1.38413,7.77344,1.65913
1999-04-01,7.38129,-4.48714,-4.3492,-4.40899,2.3729,10.09957
1999-04-06,6.34056,-3.45912,-0.0287,-1.57453,7.43466,1.69604
1999-04-07,6.29651,-3.41003,4.4e-4,-1.54598,7.66015,1.79039
1999-04-08,6.84352,-3.99472,-3.61398,-3.75965,2.29255,7.99775
1999-04-09,6.16863,-3.51107,0.00502,-1.10987,7.46168,1.95381
1999-04-12,6.57218,-3.92638,-3.18859,-2.87433,2.65548,8.13377
1999-04-13,6.37242,-4.13297,-1.16652,0.94612,6.18611,0.20318
1999-04-14,6.11299,-3.68643,-2.45873,1.57631,4.08983,0.03201
1999-04-15,1.81507,0.53045,11.23699,1.09883,24.35269,0.06686
1999-04-16,4.34829,-1.77028,6.6435,-0.58508,19.58358,1.33917
1999-04-19,6.49902,-3.92234,0.71739,-0.72849,9.65753,1.59156
1999-04-20,6.55591,-3.97283,-2.72921,-3.84876,2.07612,5.77268
1999-04-21,6.22691,-3.60057,1.68215,-1.04806,12.14541,1.39575
1999-04-22,6.28364,-3.67345,1.14048,-1.07952,10.54913,1.4613
1999-04-23,6.26678,-3.67053,-0.23033,-1.1533,6.88562,1.59089
1999-04-26,6.29946,-3.73426,0.11633,-1.19702,7.30417,1.80307
1999-04-27,6.31581,-3.75993,0.10462,-1.29024,7.0924,2.02576
1999-04-28,6.23649,-3.68566,1.05708,-1.15418,9.06514,1.94252
1999-04-29,6.10544,-3.59118,0.03443,-2.16816,4.54897,3.08259
1999-04-30,6.05396,-3.53091,0.4178,-3.7281,3.31823,3.3489
1999-05-03,6.22061,-3.68699,-0.78646,-1.47352,4.71478,2.81428
1999-05-04,6.23839,-3.72162,-0.08802,-1.83946,5.09245,3.25913
1999-05-05,6.32413,-3.79122,0.15436,-1.31711,6.31611,2.5602
1999-05-06,6.31441,-3.78037,0.29782,-1.50357,6.2769,2.65185
1999-05-07,6.23938,-3.73616,-2.98462,-0.28144,3.22936,4.56134
1999-05-10,7.60771,-5.05949,-4.16844,-3.86693,2.96664,13.86149
1999-05-11,6.25852,-3.74629,-3.4531,0.5443,3.12135,0.01168
1999-05-12,6.33304,-3.82372,-1.60942,-1.67063,3.27328,2.69039
1999-05-14,6.51706,-3.9655300000000002,-0.50841,-1.24958,5.9138,1.9255
1999-05-17,6.06924,-3.49052,3.44664,-1.18175,11.99776,1.51064
1999-05-18,2.09006,0.08185,11.57332,1.11378,19.2226,0.12606
1999-05-19,6.63568,-4.08669,-1.6393,-0.54133,5.02737,0.94328
1999-05-20,6.58475,-4.07841,-1.64703,-0.36354,5.10797,1.38555
1999-05-21,6.50555,-3.95357,-0.66483,-0.82591,5.90733,1.51913
1999-05-25,6.37386,-3.8922,-0.22219,-1.26416,5.38833,2.79424
1999-05-26,6.39612,-3.84162,-2.80266,-2.35066,2.24082,4.74152
1999-05-27,6.6055,-4.09871,-3.23525,-1.41498,2.78402,7.60384
1999-05-28,6.39758,-3.90848,0.71605,-1.15134,6.67353,2.47886
1999-05-31,6.42942,-3.9083,1.82106,-0.85991,9.58079,2.03453
1999-06-01,6.6335,-4.12174,-0.00371,-0.57546,6.64823,1.76907
1999-06-02,6.53466,-4.03284,7.55077,-8.73274,4.85617,4.65026
1999-06-04,6.63887,-4.11329,-0.0014,-0.41666,6.23094,1.68204
1999-06-07,6.74792,-4.25355,-1.98922,-2.97418,2.17093,5.16106
1999-06-08,6.51241,-4.02718,0.34996,-0.71185,6.06236,2.42201
1999-06-09,6.52983,-4.05043,-0.87561,-0.46887,4.75218,2.10003
1999-06-10,6.63161,-4.15225,-0.09976,-0.69081,5.24855,2.82272
1999-06-11,6.76611,-4.28409,0.16148,-0.09494,6.51451,1.30457
1999-06-14,6.72792,-4.29848,-1.67804,0.48501,4.50782,2.93273
1999-06-15,6.49545,-4.03521,-0.33857,-0.78636,4.27337,3.61303
1999-06-16,6.70679,-4.22656,-0.15999,0.02489,6.20036,2.35409
1999-06-17,6.42905,-4.00187,2.55583,1.73292,15.36184,5.67726
1999-06-18,6.82868,-4.39698,-1.01762,2.41064,10.14475,6.66119
1999-06-21,6.38838,-3.93473,-2.45382,0.84856,3.85326,3.16973
1999-06-22,6.76693,-4.34378,-1.19031,0.82232,5.44766,3.34292
1999-06-23,6.9593,-4.52154,1.65716,-2.64159,5.11094,7.59092
1999-06-24,6.5234,-3.89877,-0.60586,-0.56728,4.61657,0.20995
